event_id,facility_id,spatial_group,dist_to_facility,facility_category_encoded,peak_frp_mw,mean_frp_mw,frp_variance,max_brightness_k,duration_hours,day_night_ratio,historical_active_days_90d,historical_peak_frp,pct_cropland,pct_forest,pct_urban,is_industrial_zone,label,tier,label_source,label_confidence
TA-INDFLARE-086,FAC-HAR-PANIPAT-01,GRP_HAR_01,533.2697010518887,1,54.281086535952134,120.47820731077891,59.91327691557689,388.5272211970671,670.2671977253574,0.4151734033674479,12,33.70269402303812,0.01847358337369625,0.03650045744479891,0.7554606921149388,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-087,FAC-PUN-BATHINDA-01,GRP_PUN_01,478.61046559143233,1,36.99992455897915,46.483922140340724,6.849793465872153,382.57268001954935,904.8117064320691,0.5322779296746569,88,10.499003259970834,0.12706050313085918,0.04379135940285375,0.7116337154457326,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-088,FAC-MAH-TROMBAY-01,GRP_MAH_01,1124.2870250620617,1,73.74792409312774,11.567353569394715,58.517447582668844,420.69379357797953,748.3929272755811,0.3838230987811425,63,135.8068776261479,0.010651800254307486,0.044436226404345386,0.6536201037173328,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-089,FAC-TN-MANALI-01,GRP_TN_01,1401.5473584945817,1,35.14795985291768,138.14779861806934,37.59215468708302,364.71418397056937,1028.2177689156101,0.5788177813686757,9,8.421327363025522,0.010129885390915078,0.013109263858103355,0.6619480585811569,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-090,FAC-GUJ-JAMNAGAR-01,GRP_GUJ_01,1423.5331954512155,1,97.92210563689547,47.97858461503385,46.75194633242941,402.8754500632438,642.2799499354826,0.47068322319335,81,114.99578729435315,0.0924070583500122,0.013873386786728004,0.7429720656849925,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-091,FAC-MAH-TROMBAY-01,GRP_MAH_01,1461.7269426882976,1,40.6690029694742,54.29979651678238,38.73875985128942,402.5062924569846,978.9612250731204,0.5429463708388398,39,148.22855572912573,0.10949375661473122,0.042323405757038815,0.6673717832069391,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-092,FAC-GUJ-HAZIRA-01,GRP_GUJ_02,1387.6953539802175,1,31.372833244470907,99.13059672405338,4.9943173500889415,393.2775599916345,991.1819125272286,0.40269377109283877,1,150.11962445921014,0.1052249416835799,0.008191631546770379,0.9359048605264093,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-093,FAC-ODI-PARADEEP-01,GRP_ODI_01,258.7748017466474,1,33.95562336554546,125.63646485010705,18.5665448869871,414.2094021753623,1159.8882722485614,0.358806875351841,54,60.756021979377515,0.009580798368472209,0.03561616241002477,0.8229955024142552,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-094,FAC-GUJ-HAZIRA-01,GRP_GUJ_02,749.2598777133575,1,124.54452354452935,11.703940402260189,56.06934620065442,345.8537323022659,246.07725187847555,0.5819986859773953,73,143.19468847043487,0.0173000405301203,0.03703899812282059,0.6507705518097533,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-095,FAC-GUJ-JAMNAGAR-01,GRP_GUJ_01,374.38166103148814,1,115.3364431403462,63.12777747568166,11.03037643331303,418.46020732993264,1287.937974248983,0.5158594365487593,83,90.97070739437369,0.04827030217080919,0.02081282992506577,0.8660863764284591,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-096,FAC-ODI-PARADEEP-01,GRP_ODI_01,1240.735523373274,1,138.88248717772012,21.74594595894536,44.256183011630576,335.003854163272,344.0993706945699,0.5047322392048251,5,200.58627852938767,0.010338965665911764,0.023254708895844307,0.7346920611862707,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-097,FAC-ODI-PARADEEP-01,GRP_ODI_01,497.6783733719172,1,134.52956929647996,4.251160248520517,14.242618244262696,383.56164037829774,464.21704921490743,0.5368152571676313,59,80.49609367770434,0.1457786617726393,0.049889355813195285,0.8827657867865765,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-098,FAC-MAH-TROMBAY-01,GRP_MAH_01,234.34390142189739,1,224.04581767893225,6.7539101882326875,35.88812019674408,390.41447475373394,1043.8696797584855,0.3528784460223993,42,5.299718309793438,0.09859557752639966,0.042450299388946094,0.8681645117122917,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-099,FAC-GUJ-HAZIRA-01,GRP_GUJ_02,315.73961562978906,1,236.01531508719586,68.91108719444671,62.53525136637194,422.39312741690225,223.851745984993,0.43394758126071087,5,193.86125260928182,0.13459312078971888,0.02598796092460185,0.8602540729096039,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-100,FAC-TN-MANALI-01,GRP_TN_01,693.1024625307815,1,180.50425812629587,94.18098849807373,33.59466300515926,390.53548960310576,598.7947183798831,0.5275687290008829,7,94.17149007917199,0.14463274120991113,0.011838586737094826,0.728297281677083,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-101,FAC-TN-MANALI-01,GRP_TN_01,1389.8025081546386,1,96.73683033415111,133.60827404596208,22.216974617515987,373.0119959699795,359.6135052378094,0.6330664058090284,17,164.8870814061169,0.08770620537061934,0.007770527566096835,0.6993124942099305,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-102,FAC-HAR-PANIPAT-01,GRP_HAR_01,477.90959884005554,1,32.49386994896972,59.25112901216485,50.41638354349807,372.9321223071905,701.459733443944,0.6057446556983446,11,37.31115229843082,0.10290822644257729,0.04131933439698249,0.8590633949711228,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-103,FAC-GUJ-JAMNAGAR-01,GRP_GUJ_01,330.3809763157954,1,206.1512920063682,26.286836186948605,46.65849479110459,421.99800039675506,601.6117604674994,0.3646851852771268,38,58.3341925078509,0.14860149306118606,0.0015541046679379779,0.7713176679341524,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-104,FAC-HAR-PANIPAT-01,GRP_HAR_01,838.3711047070985,1,133.82853051249103,17.8718684877514,7.971116640027188,405.41192556381475,192.7224441900245,0.3685007553481437,28,31.796623696515482,0.12355101227825337,0.018611987190799883,0.8390892645811473,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-105,FAC-GUJ-HAZIRA-01,GRP_GUJ_02,877.6624641069541,1,65.0816739537801,130.60129338333746,2.8843116039019083,336.1248434244564,1354.9141699167228,0.4830293971507966,16,23.855620924688747,0.12709131519797015,0.04044436042441051,0.6867582977772422,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-106,FAC-HAR-PANIPAT-01,GRP_HAR_01,85.45017436373159,1,222.0950872260084,71.00555122647141,47.501358792799834,377.13200716525927,581.5014045880795,0.4779992055285138,45,49.016801723855465,0.028072667056674248,0.013992727714036191,0.9150271396680878,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-107,FAC-GUJ-JAMNAGAR-01,GRP_GUJ_01,925.0188008887548,1,149.60661081973618,104.62270887443059,33.179617234777695,413.8639645450966,724.7980237807099,0.37631646531770224,49,33.13338351207328,0.029918670999987993,0.044232625811248254,0.8077442174758339,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-108,FAC-GUJ-JAMNAGAR-01,GRP_GUJ_01,1484.2113874846855,1,188.5321209755203,59.38060124449771,36.07688068316228,376.0445511168483,1370.06340069837,0.5007179766631225,49,60.43931537763964,0.0039094451653334085,0.029855817637972605,0.6587910381609904,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-109,FAC-ODI-PARADEEP-01,GRP_ODI_01,97.3009331143966,1,238.0013923296147,86.12086983857276,50.19447769659233,424.96254594707784,1461.2820342594512,0.38004030119148724,84,54.43632300673451,0.08005343468817154,0.03956186060505341,0.8711180412528857,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-110,FAC-MAH-TROMBAY-01,GRP_MAH_01,867.781241843794,1,235.90885403889567,63.982335893096966,60.8855830378131,424.1964824892281,270.4835026714007,0.42096533982273826,40,170.2730961986746,0.104643984539937,0.04569900020642672,0.6584619709181477,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-111,FAC-TN-MANALI-01,GRP_TN_01,1421.8625152543227,1,137.01113088083372,91.40809586565089,13.452837721483775,423.8605899884411,1323.8600235278673,0.4976680171686216,39,40.989137370433404,0.005694561180014956,0.0028083988400635696,0.8304988359335265,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-112,FAC-GUJ-JAMNAGAR-01,GRP_GUJ_01,794.4082860812813,1,4.16130514658407,147.1097011895415,14.29298834286096,342.39650683382234,1078.8031974439343,0.6256342361921619,41,17.20897238323198,0.022156802847917195,0.03523481708661621,0.6924957993053641,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-113,FAC-GUJ-HAZIRA-01,GRP_GUJ_02,1271.2565224929106,1,207.11799411560597,153.80772379329397,25.223014535294197,419.48270527946397,600.6461967825352,0.3803096510542059,38,71.13365689644658,0.14637910070736393,0.03661760127123204,0.7810605148788747,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-114,FAC-HAR-PANIPAT-01,GRP_HAR_01,977.2785958107729,1,45.11183034550523,155.09263472430732,45.54108529157648,418.2402948536154,1183.0437873822184,0.4169711641941927,75,171.96311847081097,0.05675761622207972,0.03669974866826029,0.7383551794156769,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-115,FAC-GUJ-DAHEJ-01,GRP_GUJ_03,1095.9581243446385,1,227.9139925962239,151.94561109643476,26.366690632127725,424.4568974020249,1448.1937031478758,0.35971482287812623,77,70.23446693131949,0.1213210388655197,0.030569057621395307,0.8418940318350872,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-116,FAC-GUJ-HAZIRA-01,GRP_GUJ_02,1405.664812395839,1,37.191834883062135,120.01890251201124,16.612741246986705,423.3260672193339,261.8164761263572,0.6155960760185413,11,173.4406701128035,0.10050368566710802,0.036464297356699975,0.7507248396723641,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-117,FAC-GUJ-JAMNAGAR-01,GRP_GUJ_01,405.1665364386855,1,62.891643699925794,13.643780470084703,17.797779287962392,340.2632871153898,13.90636235209862,0.46578112938602295,53,203.66587414666546,0.1326827996380841,0.024654099673692382,0.7636137724322777,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-118,FAC-PUN-BATHINDA-01,GRP_PUN_01,161.12855385931118,1,117.15946309372988,138.65596311356657,42.83656725770581,395.2802384006259,254.03288948175071,0.37211281686841224,4,65.45626568880668,0.047807536193498625,0.04758310657170603,0.6722601205299978,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-119,FAC-GUJ-DAHEJ-01,GRP_GUJ_03,1333.0175889241118,1,41.97346079907177,14.77538010393277,61.30646811448696,422.91394467536315,514.8704693609284,0.645582830042343,61,149.42345255131724,0.06469850012187911,0.032681758763267545,0.8321952876964657,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-120,FAC-PUN-BATHINDA-01,GRP_PUN_01,244.08462822286825,1,27.89684338970721,35.27142484471613,13.564000356862476,396.2336868616989,1086.3926996086054,0.568992201701087,33,140.42256800615957,0.04461009715223492,0.00479579607011208,0.7678706643844466,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-121,FAC-HAR-PANIPAT-01,GRP_HAR_01,238.84900242993396,1,89.15562540963644,70.13413531897702,20.20389000935464,392.8919214709374,905.1207056844879,0.40990244022828387,3,47.4253614993438,0.0957285988611856,0.048852884799963275,0.7920711953426206,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-122,FAC-GUJ-HAZIRA-01,GRP_GUJ_02,469.44656617541676,1,97.80229424791702,79.78819950294319,43.47604347637131,338.6580033673145,821.6595314788843,0.40546436616261416,48,80.72734131104873,0.06686629061916871,0.013164798334144212,0.7895173868463952,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-123,FAC-MAH-TROMBAY-01,GRP_MAH_01,1257.247340680341,1,137.16219474782713,26.72751588449564,45.725905391456536,339.18674899743644,1006.1940667596576,0.5924540472212039,52,203.99463512058304,0.08845896634554053,0.027680095307895444,0.9022391499290752,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-124,FAC-PUN-BATHINDA-01,GRP_PUN_01,1448.7852790796492,1,166.1480320437773,150.0087453912752,37.867357455082384,352.38599185083,456.69193820271715,0.4684413095625725,4,107.93080141469899,0.13506825922073876,0.040022516836034285,0.8532604656728091,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-125,FAC-GUJ-DAHEJ-01,GRP_GUJ_03,189.2199933855956,1,182.69654633084966,30.14199873061963,64.00736738081994,422.3556634420869,1214.9895533232122,0.3878557995915619,54,21.065547038595263,0.10246882040283818,0.010095963998611724,0.896769209863006,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-126,FAC-GUJ-DAHEJ-01,GRP_GUJ_03,1252.8210968272463,1,64.86118095711527,145.9963042598603,59.55004499306025,336.3661355396182,589.4915396859491,0.46920649830711075,41,180.60795703248058,0.0779532266313104,0.045858095539162404,0.6537091391978055,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-127,FAC-PUN-BATHINDA-01,GRP_PUN_01,177.65307551264138,1,39.31558742355658,91.95524654765171,38.49999501673105,421.65900814731975,161.10354876736625,0.3816904460549736,12,166.07785421348387,0.1301212901647763,0.04400678923125162,0.9133680688088164,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-128,FAC-ODI-PARADEEP-01,GRP_ODI_01,580.7347745868087,1,118.59801097957404,98.60705785653232,3.879070076604803,356.1643434933016,226.0527738924905,0.5325965792256881,88,87.35257914625419,0.05936891163465477,0.04394788158368099,0.8571541262512936,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDFLARE-129,FAC-GUJ-JAMNAGAR-01,GRP_GUJ_01,1121.1672315603128,1,221.31705596585502,143.83392385745935,2.7847884256727644,407.65166290400134,462.9457707307678,0.43410399595539245,62,180.93813056288272,0.10272780407020903,0.04862483213428409,0.7183872240805302,1,IND_FLARE,TIER_A,weak_rule,0.88
TA-INDROUTINE-000,FAC-JHK-BOKARO-01,GRP_JHK_02,1753.8527700399256,4,24.816595242563448,31.468374941740645,3.269568773054725,331.6709091082153,1295.3629651181568,0.4375871381785223,27,54.979102714286945,0.06107555412606685,0.0484460329707662,0.8049504254770032,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-001,FAC-CHH-KORBA-01,GRP_CHH_01,1479.621132393244,3,28.727617881437983,6.461466598962517,3.7679209648024603,335.2718110094622,281.6718441819149,0.5702590681974384,72,3.6789932405707697,0.02891451702473373,0.08329299330765513,0.9010930032826084,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-002,FAC-JHK-JAMSHEDPUR-01,GRP_JHK_01,69.19716966929361,4,3.5403130677140044,14.014065566836093,2.4293617801668566,329.73407710299085,934.8663060083331,0.47938845550329956,15,41.50811290571589,0.036290714188441736,0.04887867390665679,0.7838310297822587,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-003,FAC-TEL-RAMAGUNDAM-01,GRP_TEL_01,1060.515644676144,2,19.75698666914028,6.631760544419407,10.739178447730735,344.95844537939735,1381.434868780517,0.4570138752869524,49,4.879760484759723,0.12807319898783198,0.07798301351436794,0.7142955761934322,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-004,FAC-JHK-JAMSHEDPUR-01,GRP_JHK_01,1168.8100062530527,4,37.53108233813062,10.59063422258589,4.943610998121728,315.802094299981,1563.243684550159,0.5535145456823702,1,29.497637978702002,0.019847113617552307,0.017320065648214478,0.8902594424973362,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-005,FAC-JHK-JAMSHEDPUR-01,GRP_JHK_01,461.7788900355661,4,44.43563785039536,11.954738689420878,11.6059420982521,340.7096124516066,854.5279197113227,0.47529509045420015,44,28.621885095655358,0.03273135811093972,0.0302145091274352,0.8061913694984707,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-006,FAC-KAR-BELLARY-01,GRP_KAR_01,720.9030465500952,4,6.345315980898129,19.681764405061315,7.965147657688714,348.73135800343107,755.9687691642101,0.529468424012918,77,18.395258913275626,0.10266197037857532,0.04817384188163061,0.7508850961663447,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-007,FAC-JHK-BOKARO-01,GRP_JHK_02,1156.6645946502338,4,47.492844733649214,10.293009047243633,8.547570618082911,350.6949519072373,605.996730494945,0.4299858592708313,30,54.181848595238705,0.12081447339502946,0.08023637444528116,0.8300099903436715,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-008,FAC-CHH-KORBA-01,GRP_CHH_01,1228.5527931934134,3,39.89354930951949,25.07752139234156,11.969755739960636,325.37705090847953,844.108583929707,0.47765498420109165,4,35.81537473997473,0.14921305951331826,0.0816014701052868,0.752950114890672,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-009,FAC-JHK-JAMSHEDPUR-01,GRP_JHK_01,1238.5094185694816,4,35.396596571366636,18.340070065071757,11.290982057741495,329.3398852668151,608.7873191587139,0.43399733281230735,84,52.83669749184241,0.027170378670600116,0.009760306381270935,0.6883832419088161,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-010,FAC-JHK-BOKARO-01,GRP_JHK_02,1308.084080419954,4,31.099515761063746,34.72342860598164,11.36573439331772,350.9836463140346,1313.0160729700924,0.44445070230258016,28,45.164175901882864,0.046062790699831276,0.07880904368075993,0.749395141091233,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-011,FAC-JHK-BOKARO-01,GRP_JHK_02,1058.1715444203578,4,25.935826047776587,4.916805171557672,0.6914396051570819,340.37586974608143,1165.6624595915553,0.5241309390533204,60,53.58671156528249,0.07507160617390565,0.086749775469823,0.7645007659416762,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-012,FAC-JHK-BOKARO-01,GRP_JHK_02,749.4619846848467,4,48.00002373233285,6.154191916072346,11.908556842010798,328.70679539716,1974.536899566459,0.5785690246621086,58,10.307000833379032,0.1293590915005674,0.018035676910684386,0.6742434400787521,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-013,FAC-CHH-KORBA-01,GRP_CHH_01,1139.5486623502243,3,10.383875247739573,24.293711343225162,0.1063263420167265,325.94111448806,1525.2522430554184,0.43372115131658157,20,30.39547125654095,0.11453537506582488,0.00880413437590446,0.8343439216175186,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-014,FAC-CHH-BHILAI-01,GRP_CHH_02,732.0743299123312,4,53.1207689350478,14.874365752004776,0.5008175557755089,322.9765700491247,753.7255939896136,0.40281542374492646,41,45.89716880267309,0.07965506783564764,0.0017916125630946023,0.651237150192306,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-015,FAC-JHK-JAMSHEDPUR-01,GRP_JHK_01,415.0156232074594,4,48.332594331083875,12.203459768257325,1.2773632689075771,335.1334591474148,620.5568030777285,0.41305740449405287,5,19.295730702660048,0.043624168771422986,0.07278319114468128,0.8289109755846507,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-016,FAC-CHH-KORBA-01,GRP_CHH_01,786.2607617637033,3,38.023484383185234,5.517103629950294,11.953860030483723,334.6071473834666,1503.2297775342386,0.43297670177829917,51,3.1092345211525263,0.033648204498554185,0.09848795244932605,0.7133570687489434,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-017,FAC-MAH-CHANDRAPUR-01,GRP_MAH_02,1065.5501742906424,2,9.958973010445975,14.247179427494318,7.8239575424486345,316.4945371077038,1754.5697455477589,0.4511578347850586,68,38.14181708408924,0.08908861018122757,0.004796037571109768,0.6824340350633136,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-018,FAC-MAH-CHANDRAPUR-01,GRP_MAH_02,96.34075108656323,2,7.075808587590121,17.161785835471125,1.5269610027970706,325.10953172278295,1407.314011129861,0.44109898313163526,87,38.55805772945034,0.04516746821351884,0.06616645760907221,0.848744889766669,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-019,FAC-JHK-BOKARO-01,GRP_JHK_02,1124.8080204731632,4,38.77936796422498,16.20596569142846,10.788532003788092,335.4633914586205,1239.983534649434,0.45654135363401854,13,30.86886566520859,0.09135027140350943,0.0777958916597023,0.8994496461521374,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-020,FAC-JHK-JAMSHEDPUR-01,GRP_JHK_01,650.6800874259455,4,23.008787694633266,6.514009948653831,6.600258226554383,351.4142650984806,1380.1493839252828,0.4961327885547334,30,2.158803945328776,0.10074496986978072,0.09068800442697922,0.9005696495789723,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-021,FAC-TEL-RAMAGUNDAM-01,GRP_TEL_01,276.96864187351133,2,5.682480907815107,19.688950511174706,8.696585221936823,319.0516191437183,520.7135002683217,0.4462320572983492,37,17.319251320720365,0.007512029371942097,0.08131784139178827,0.9122421347486478,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-022,FAC-JHK-BOKARO-01,GRP_JHK_02,654.7842486564591,4,37.48074603489581,16.474820239061543,1.435017591232297,349.049836027087,1781.9005189480445,0.401934465545414,17,40.47459159446895,0.0255768414534563,0.03575274042377443,0.7813143550345805,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-023,FAC-KAR-BELLARY-01,GRP_KAR_01,490.2738234584868,4,40.53228263734252,14.473330747791831,4.145536536986302,319.55327999614997,807.6974492450962,0.4913077373382942,49,42.01434100671821,0.07173675164569067,0.04217398214999324,0.9158371660044258,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-024,FAC-ODI-ROURKELA-01,GRP_ODI_03,212.37123591598655,4,38.53240714498968,2.6992398374441517,11.312480506598805,321.3758158992866,839.0631006622224,0.5181500605980677,72,41.34680190245392,0.027189084080595314,0.037975077911588766,0.757579674448129,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-025,FAC-MAH-CHANDRAPUR-01,GRP_MAH_02,1554.0106363981276,2,48.49330336040762,27.772948801548566,10.706565477783464,334.32318625461994,982.3880806604004,0.5775187856127086,56,4.6663948720208595,0.03924193008427348,0.031423794487387094,0.8613704529441869,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-026,FAC-TN-TUTICORIN-01,GRP_TN_02,1383.8764057389394,2,32.05437624028717,21.687958463277177,11.735851912732041,341.7937743285726,684.5416758356254,0.5046206350449348,89,37.85786293092402,0.06492718606633684,0.07266519684238508,0.7945789031961921,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-027,FAC-CHH-BHILAI-01,GRP_CHH_02,276.0914695402167,4,45.59292985396279,33.95232056112726,7.374322434902675,315.46579469543656,1869.5303837952881,0.5011135143769466,60,51.408526783871835,0.1304123451919152,0.0074865242476984785,0.7974943883433203,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-028,FAC-JHK-JAMSHEDPUR-01,GRP_JHK_01,602.301768113372,4,15.876116460032826,19.509849957015323,6.628422058281614,330.14550370075614,1636.4013717709481,0.41576611915095835,56,48.47315468814988,0.06721478784980607,0.08565892241780172,0.7841204359741394,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-029,FAC-ODI-JHARSUGUDA-01,GRP_ODI_02,1765.400622712808,3,41.19195188442481,1.1663423318350625,4.871103924717348,316.43327729616493,1103.6083939100606,0.5651817516846889,77,57.86393240024028,0.09563071836299965,0.08901108988250624,0.8186997716281963,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-030,FAC-TEL-RAMAGUNDAM-01,GRP_TEL_01,1711.1356826881247,2,20.493162284283756,2.535320498958794,2.713871467035959,333.1783993041434,1125.5798800708635,0.5239515939354169,60,43.566167951492204,0.05449418207546341,0.045253245617466686,0.679231106696993,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-031,FAC-JHK-JAMSHEDPUR-01,GRP_JHK_01,13.932536550083983,4,20.048532639292674,24.262294267611672,9.608956951940087,336.90762326776536,755.294036595277,0.42126444584992245,21,30.560484246507677,0.12327579898780894,0.07425108903762631,0.7727632271654044,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-032,FAC-JHK-BOKARO-01,GRP_JHK_02,1103.424661388244,4,10.964852308812903,35.38310971824295,4.745113054486322,333.28184033171954,1565.4637624537243,0.5433575828938686,13,45.914661824995875,0.006975054286375476,0.0633240467589097,0.8516425317275772,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-033,FAC-ODI-JHARSUGUDA-01,GRP_ODI_02,1392.1398608106394,3,25.217349155175853,25.1921260625076,11.476474343427725,320.3854405772253,1003.6713404999912,0.5060728695038168,6,34.087127076446116,0.0649215569780947,0.05851207113484439,0.9273112621344616,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-034,FAC-ODI-ROURKELA-01,GRP_ODI_03,1248.3537055970157,4,10.211844643896894,31.071655778693533,1.2874698354266332,341.30087244526925,1217.0476186186027,0.4643687523962708,49,26.28255525835636,0.09134905403395395,0.06925155353723068,0.724471636728039,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-035,FAC-CHH-BHILAI-01,GRP_CHH_02,1734.8324324467571,4,53.40064742523585,17.481713978051253,1.6437933806423175,331.50981891230475,1403.6283983754847,0.5496853731755832,38,50.89831701432667,0.08217089570392765,0.03139107950916466,0.8710455945182861,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-036,FAC-TN-TUTICORIN-01,GRP_TN_02,1142.3240792680024,2,11.688188262033668,23.906284595202056,3.522424970977045,328.81174323594325,1348.6789415460182,0.5962670992469734,83,58.560410600773494,0.026671904888630027,0.05424914784305689,0.8410632304602446,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-037,FAC-ODI-JHARSUGUDA-01,GRP_ODI_02,1371.7872944511894,3,31.275587460667264,22.355235166094687,11.314950128067501,343.4049452595347,1352.3960492518768,0.578773200275584,68,18.583822853071087,0.12709516371308233,0.0808304779326696,0.8068189958627607,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-038,FAC-MAH-CHANDRAPUR-01,GRP_MAH_02,691.7578612278014,2,3.6761229733212,2.6226790360833747,3.2403903198593174,346.42128770379287,1967.2623985245204,0.5366780657329574,18,50.68414523897993,0.1035892275546015,0.0295140565961606,0.8760781844135495,1,IND_ROUTINE,TIER_A,weak_rule,0.88
TA-INDROUTINE-039,FAC-MAH-CHANDRAPUR-01,GRP_MAH_02,652.0415628485896,2,25.330622145193935,23.60408126601075,8.12253586155873,337.47539933468147,457.9230836623647,0.5294238888640262,49,15.78053740883986,0.11764607593063298,0.07988217524895705,0.7362915963521661,1,IND_ROUTINE,TIER_A,weak_rule,0.88
