event_id,facility_id,dist_to_facility,facility_category_encoded,peak_frp_mw,mean_frp_mw,frp_variance,max_brightness_k,duration_hours,day_night_ratio,historical_active_days_90d,historical_peak_frp,pct_cropland,pct_forest,pct_urban,is_industrial_zone,label,label_quality
SYN-INDFLARE-048,FAC-IND-003,178.0354367701289,6,241.36448842818112,140.94867802157128,60.62508518599961,425.28655669136685,1497.0765431197822,0.5683563039621384,26,178.42127303157105,0.1,0.05,0.9168693900620288,1,IND_FLARE,SYNTHETIC
SYN-INDFLARE-049,FAC-IND-002,230.81256384124742,5,91.45400978691895,72.88155204161052,73.4309558946573,398.4010092369716,912.3429000443385,0.5689225629302174,43,152.50683941118018,0.1,0.05,0.8922875456546121,1,IND_FLARE,SYNTHETIC
SYN-INDFLARE-050,FAC-IND-005,278.16484032125805,9,227.02731449586474,96.3513433413705,22.923008884309926,331.50291736689303,1685.8354522450913,0.4942373226710417,67,186.15328700419911,0.1,0.05,0.6887878343482956,1,IND_FLARE,SYNTHETIC
SYN-INDFLARE-051,FAC-IND-016,95.18390118145506,5,104.65563995270227,89.13653939121464,44.71847583194393,412.9347379780879,1596.611568679999,0.6351575560628797,76,101.58281356705032,0.1,0.05,0.7610563004117483,1,IND_FLARE,SYNTHETIC
SYN-INDFLARE-052,FAC-IND-015,223.1629508647287,6,17.802140512091285,87.9945063031156,40.20432795003727,331.96566040462693,2036.7561590906848,0.5937489948594141,65,108.3694954449494,0.1,0.05,0.8956566170259155,1,IND_FLARE,SYNTHETIC
SYN-INDFLARE-053,FAC-IND-018,166.88124406982163,8,145.59031730920842,26.77601155755152,51.1007512042613,338.63402825760613,1383.0185692335901,0.5572679036968432,80,94.05951546245527,0.1,0.05,0.8418402480707338,1,IND_FLARE,SYNTHETIC
SYN-INDFLARE-054,FAC-IND-019,286.8810329174412,5,125.78146935205375,121.36707446414292,23.552653898182903,333.609627144782,1339.349412440676,0.4009636121472289,39,213.7042391292792,0.1,0.05,0.6859135873821253,1,IND_FLARE,SYNTHETIC
SYN-INDFLARE-055,FAC-IND-003,216.25109738954743,7,221.76734850297234,38.9927514801912,68.34135377133946,387.5779098827797,1320.4013862315392,0.3891787747249722,24,217.49490448487808,0.1,0.05,0.9425064472699123,1,IND_FLARE,SYNTHETIC
SYN-INDFLARE-056,FAC-IND-007,235.09132156756056,6,65.61956486090077,141.56947954681195,52.13197912415416,361.03706582368306,1046.5334432493844,0.4276683425132773,35,62.39820769185158,0.1,0.05,0.8200651844089383,1,IND_FLARE,SYNTHETIC
SYN-INDFLARE-057,FAC-IND-009,324.21162689475454,3,134.85763979033598,19.259604926223695,54.87356351448428,356.47703067686376,700.7544863295633,0.6148664935471229,44,186.20873870971403,0.1,0.05,0.9344855109417247,1,IND_FLARE,SYNTHETIC
SYN-INDFLARE-058,FAC-IND-022,131.49497390453462,8,41.213299484799734,125.93038894487975,49.894889806992275,419.86549918769543,1856.386496007613,0.6319891687322823,55,132.2946866408499,0.1,0.05,0.8667430480539146,1,IND_FLARE,SYNTHETIC
SYN-INDFLARE-059,FAC-IND-017,39.46819652174809,5,220.8980609604043,101.10382681927872,74.51298002062937,426.2300146768199,1740.0380993239621,0.5775332872844632,55,177.49396662600688,0.1,0.05,0.8243928630506703,1,IND_FLARE,SYNTHETIC
SYN-INDFLARE-060,FAC-IND-005,304.68012687730595,8,103.27050165771388,137.36468523172107,7.705906852314067,402.6303882897564,1758.6836484449873,0.5552346063387416,31,100.29880375088963,0.1,0.05,0.7077730145141381,1,IND_FLARE,SYNTHETIC
SYN-INDFLARE-061,FAC-IND-010,192.43746222341838,3,6.701998957043285,9.256600067277407,75.45979521507684,373.9056424411522,1503.4168595782446,0.3998525001913724,87,53.57427118209662,0.1,0.05,0.6516432733043838,1,IND_FLARE,SYNTHETIC
SYN-INDFLARE-062,FAC-IND-005,87.82837539577847,9,169.95229302027596,126.00147159902566,28.86338907222269,399.0804978526715,1663.8523183522357,0.5367494421190497,31,160.66952629593612,0.1,0.05,0.8923784015961413,1,IND_FLARE,SYNTHETIC
SYN-INDFLARE-063,FAC-IND-002,179.56528069368468,7,206.28007945026135,100.1078053908783,57.6636298073874,365.43856433666946,1600.8490223357194,0.3698793824684839,33,17.311531341827248,0.1,0.05,0.8755045888345415,1,IND_FLARE,SYNTHETIC
SYN-INDFLARE-064,FAC-IND-019,59.45873474335222,3,35.24665471622872,3.8608340141955284,49.96851577136162,404.0224991109873,428.4417473250924,0.6386487067749671,76,209.13034741548944,0.1,0.05,0.792431927907882,1,IND_FLARE,SYNTHETIC
SYN-INDFLARE-065,FAC-IND-018,260.19076496358196,6,239.03079531570106,148.4766703187839,27.860219338793147,372.5484081592937,1180.7913100027006,0.6087575090318722,67,212.94133523235337,0.1,0.05,0.8968454884991646,1,IND_FLARE,SYNTHETIC
SYN-INDFLARE-066,FAC-IND-016,245.4208368389936,2,15.272102616247501,6.396692189812142,51.35858906836435,414.50576892497116,1095.863742324479,0.5658060264116773,43,71.4814539095241,0.1,0.05,0.8523548151898863,1,IND_FLARE,SYNTHETIC
SYN-INDFLARE-067,FAC-IND-004,51.69684052726691,3,188.4340944834252,8.75486655187238,40.58386770726529,402.9776893551374,450.1052916995481,0.4826320022682197,89,127.85376341805583,0.1,0.05,0.931590747927036,1,IND_FLARE,SYNTHETIC
SYN-INDFLARE-068,FAC-IND-008,187.2596746433201,2,140.87779070802057,91.5904876360989,29.3188533169299,335.37670121452413,434.85548156004006,0.4923826995048088,40,128.05508762607045,0.1,0.05,0.9270314139839182,1,IND_FLARE,SYNTHETIC
SYN-INDFLARE-069,FAC-IND-024,265.7693084209168,10,104.46159506312416,93.10332878752213,55.98678258868506,359.27317659234143,646.1152632075383,0.5252610550160578,51,197.79172653853536,0.1,0.05,0.9366352346510282,1,IND_FLARE,SYNTHETIC
SYN-INDROUTINE-000,FAC-IND-002,284.06044951540156,14,46.43428448608031,3.111705569618038,0.2666353774006851,327.2168910249988,396.762861960121,0.48610630067029137,67,31.142548143325488,0.1,0.05,0.837242483471063,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-001,FAC-IND-019,36.14442318016596,12,27.30326247446483,3.8318151043236632,5.288968254523578,357.1015824133904,1820.0524388262486,0.5423910645115068,84,15.512095343207704,0.1,0.05,0.8391858760747891,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-002,FAC-IND-021,5.006920877794921,18,10.398027032035348,30.13543965760336,3.873984091906687,352.59295570087744,324.8954087121543,0.5050251408109072,49,52.53541009228371,0.1,0.05,0.6019941463842924,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-003,FAC-IND-015,163.333013180907,12,29.940130126898058,23.315759810292235,4.07058352479394,350.73248606503023,183.52132702986256,0.5016452270003751,71,20.466528465709747,0.1,0.05,0.7175194774467593,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-004,FAC-IND-017,127.1355843952315,19,49.2520446672967,20.042348370535713,4.181200530172187,327.1167089758155,783.2107849787261,0.5477713619571596,76,54.68247130760679,0.1,0.05,0.750669773510652,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-005,FAC-IND-020,50.71889200008665,11,34.448483595991064,5.157150233558019,12.370426107871713,344.22698941726344,1654.77370331569,0.4526613869673555,46,38.34643680467056,0.1,0.05,0.875977770527711,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-006,FAC-IND-018,182.16963997342387,17,3.628127012938167,35.459761024563285,11.460399200677905,344.34391779562344,1965.2550034617811,0.47773101902587023,45,52.59938504045938,0.1,0.05,0.7980876395233245,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-007,FAC-IND-003,288.56830307187323,17,29.432549673656194,41.32552294120815,13.560446465230655,319.6543069177918,1019.0110850033883,0.49143018523532445,60,2.565718776007077,0.1,0.05,0.7427935654093702,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-008,FAC-IND-014,183.21033086457965,12,10.042453810706851,31.038961939662286,7.081222333905452,341.2301210273484,319.68591474908305,0.5444560377173888,70,29.360103859032193,0.1,0.05,0.6565371729521425,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-009,FAC-IND-011,46.41454857455007,18,50.34028261171932,3.060872543176275,1.9309121406962044,330.17824125054244,1896.2968153930944,0.5376231903700242,52,31.06536112567725,0.1,0.05,0.8100265817358429,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-010,FAC-IND-010,198.6037851675314,12,59.91770110378766,22.38046189389447,2.027895233874238,324.3541973369749,1588.270292829561,0.5230493996954989,54,32.434288645894455,0.1,0.05,0.731637672056943,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-011,FAC-IND-014,53.90418257350216,11,4.145834569676208,20.573732868414908,7.981743934608115,356.973314179164,1448.3453372387598,0.4799289862019231,57,21.801553695674556,0.1,0.05,0.6019486144473374,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-012,FAC-IND-005,13.899347538317581,16,48.17142571595765,4.885791189652324,7.7493951062548865,354.5310974871832,1583.5934399949333,0.4583898079349812,86,37.25351344920556,0.1,0.05,0.6892229169520784,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-013,FAC-IND-013,157.2905614595752,13,52.710836815094765,24.46011834760739,12.109137852989761,336.2661463686136,724.5916880108608,0.5421787810782859,89,61.47232359228281,0.1,0.05,0.7722140985257032,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-014,FAC-IND-023,207.71918308371372,20,22.706108064301585,10.09523171156594,8.738803640354977,335.49446432952124,1449.185819564494,0.48801475081742046,89,64.7447155388657,0.1,0.05,0.6160071056090929,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-015,FAC-IND-008,30.06407716648688,18,39.41212032777651,21.751804186466668,12.473781401369074,338.3051681395476,902.7054046086693,0.5138449170696383,60,11.219007827324386,0.1,0.05,0.732853851465338,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-016,FAC-IND-001,219.83943742911967,18,49.07296406053886,37.38266035737863,5.733081374854305,334.86341095340117,1901.010742891823,0.45759860464565094,50,43.67823665865472,0.1,0.05,0.7619590607122966,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-017,FAC-IND-024,131.63020822060105,19,13.277587714178805,33.38092787293742,0.33014529198354287,348.38355124770305,1077.2771653987843,0.5182591408112046,77,51.68609350077067,0.1,0.05,0.8685153984977063,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-018,FAC-IND-017,69.21126744337587,15,4.508122539409714,37.341543271747504,2.336759969544766,334.83461716450665,638.3652956528668,0.485528938735399,55,2.6158178013960924,0.1,0.05,0.810111364289357,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-019,FAC-IND-021,238.8363797780877,11,11.462347887710832,12.840479628222118,14.900779739382164,350.81993689815863,1088.9325283905764,0.5047981090528625,64,37.21099579431123,0.1,0.05,0.8586893681345673,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-020,FAC-IND-023,100.7583038012442,15,41.1540712045767,19.494799267704554,8.26579043506786,358.6500122201263,706.805649734762,0.5340374986574984,49,27.567987420861922,0.1,0.05,0.6972896422816339,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-021,FAC-IND-021,171.88665119706425,16,51.49754476185646,39.18761293738307,4.097159866509831,352.50361520723965,1985.1014552397914,0.49455559298027724,50,27.714287381986757,0.1,0.05,0.770745013532445,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-022,FAC-IND-014,115.91047332171682,11,19.869441007110133,30.31369637564157,8.766199715781596,350.90653001308084,1433.3678092997798,0.474610243793667,58,36.770955923294736,0.1,0.05,0.69476296849757,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-023,FAC-IND-016,112.00402877505232,18,22.83211705745984,12.15239025226072,8.987959006289628,334.7236200412052,1707.285803227132,0.5249887297349125,68,17.636589532073806,0.1,0.05,0.6644982001057808,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-024,FAC-IND-018,205.71846378379377,17,48.770364741786615,8.448046545120594,8.689969583957168,330.3843901549551,1208.7439696004562,0.4706495468963257,75,35.07673658349414,0.1,0.05,0.6834519729449647,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-025,FAC-IND-007,58.91107046275394,17,21.13631556489541,36.888719644235834,9.5703515082879,351.2148939279207,1786.3899362460118,0.5009486899473665,55,37.221344358305224,0.1,0.05,0.8851620233739268,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-026,FAC-IND-002,157.5512354958768,18,9.621376859402528,27.4187743222804,11.224723327550356,332.50133897325475,1366.8845983534857,0.4824480333856905,80,51.1446659863111,0.1,0.05,0.7167402874125007,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-027,FAC-IND-023,160.33484622792247,12,27.196980610681763,35.86005138776898,9.727059983349626,348.6277647930513,1579.0034228521986,0.5063591702287552,86,24.168274715871355,0.1,0.05,0.6722290090718126,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-028,FAC-IND-008,41.38886329865376,18,48.40271127038966,32.004369990685305,5.182133493850272,333.080353312208,1845.293886653099,0.5062457724910605,84,63.05106875212124,0.1,0.05,0.6931606491872598,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-029,FAC-IND-015,284.8286512156504,17,38.18417897125869,36.873594729112426,5.924681424439035,352.4621484993843,1187.6009402288755,0.494444692045945,87,53.03854121620609,0.1,0.05,0.8926406145941297,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-030,FAC-IND-001,299.72023813854736,15,6.322921742342819,44.72072231863067,10.810772589630021,317.259147713283,1984.7960497348759,0.4789834754469869,50,37.74675894521461,0.1,0.05,0.7489767569824881,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-031,FAC-IND-006,86.59328856428276,17,48.39538187498851,14.435531185287962,8.612403816279096,345.25073037111866,566.7628789188882,0.4847642872037368,59,10.584856088080944,0.1,0.05,0.6391908099088048,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-032,FAC-IND-015,279.95986099960004,18,14.867301123151506,29.610521068297214,9.606613509998912,331.251237353319,568.5569069501513,0.4703188429436464,69,23.717624961156854,0.1,0.05,0.8491893011722708,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-033,FAC-IND-008,214.40932527624582,20,45.299514673200925,18.40065496619188,5.079833028271277,322.2105962094898,250.15074610414737,0.5498377624891589,47,62.25573312759642,0.1,0.05,0.7024557351348752,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-034,FAC-IND-011,178.35331718549068,16,16.585353436390903,29.59166218514532,12.849382804998873,359.2738691893056,971.5255004685462,0.47976101738574545,70,62.76437871969615,0.1,0.05,0.6300993994928994,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-035,FAC-IND-016,93.46734595120624,17,11.049147697312666,41.05651703780838,1.1879561167134272,345.41994395715386,120.57341633837129,0.47745066301993494,67,11.048128377869055,0.1,0.05,0.733106185967505,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-036,FAC-IND-014,249.12384307331993,19,57.42862990412762,41.25011322136855,9.80927815117095,320.5643514453866,721.4724598524876,0.47757273214609175,71,16.723125677080546,0.1,0.05,0.6801769853648539,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-037,FAC-IND-009,143.35502259095733,16,26.505002362939365,28.00591571674064,3.560083715669258,343.9598462624551,636.8536597778339,0.477181374303728,60,18.59994107267746,0.1,0.05,0.6939538275980334,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-038,FAC-IND-020,160.31218275801365,13,53.51140547247755,4.173211216092618,12.920764359103813,318.3724498995683,846.8959592797917,0.5384333018384122,51,37.29562798482835,0.1,0.05,0.7059941272723804,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-039,FAC-IND-018,179.28810758092368,14,49.43463409682967,22.610830089327425,2.9464822059890934,319.0492055809351,576.1872384949677,0.4753538863602263,78,43.53257589370723,0.1,0.05,0.8934494165881288,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-040,FAC-IND-017,55.388569062418554,16,43.22494566980162,9.395539750115542,2.139299767246761,318.60564099450204,223.02891700126395,0.4851004685093173,88,2.486348585530768,0.1,0.05,0.674476771805721,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-041,FAC-IND-005,63.359825329129244,20,13.438420425431461,29.74700995541308,0.524218544330822,350.56823418735365,1124.5701199194189,0.5326073729926695,82,52.251768946490365,0.1,0.05,0.60722126344732,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-042,FAC-IND-013,182.61517117750387,16,7.169893606678532,12.471413673987538,10.497785390117214,318.08430872609875,1269.4644835923332,0.4519708050089557,76,50.51396504017809,0.1,0.05,0.7185715474472452,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-043,FAC-IND-011,116.33599096120209,17,29.891774070411962,26.162408610828603,10.94141806058067,329.0690321158567,1033.55728414937,0.50062597263288,60,41.50815639035489,0.1,0.05,0.8805361515883793,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-044,FAC-IND-006,291.115077383022,11,34.325525496558534,8.90232959924509,6.277488251062155,329.87226001256516,95.0594343245356,0.47318746873916473,87,59.83884750349188,0.1,0.05,0.758723285014275,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-045,FAC-IND-018,137.04120505866686,20,10.000684604308164,35.95980877751519,3.862436586334535,349.7526692043964,691.8270595938575,0.5446098213480979,75,60.71556351649502,0.1,0.05,0.8212156393170522,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-046,FAC-IND-006,85.9864827326676,18,42.18167480157846,30.47073049985299,11.900271320859721,319.80963468890536,313.8500614253113,0.5129876174575281,45,5.183383520787613,0.1,0.05,0.789410935896759,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-047,FAC-IND-008,197.8172818925613,17,58.194655260964055,37.060400391212596,1.2633743571392335,329.4524513208279,1814.525060997225,0.4821723959088822,81,38.819599960368336,0.1,0.05,0.7149022248430437,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-048,FAC-IND-016,189.95809051728352,12,29.16998733442233,20.58621214596976,5.684040196726734,326.2047444580132,233.123907086299,0.46687934645403906,82,6.9511042683902575,0.1,0.05,0.6260757733925785,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-049,FAC-IND-024,137.37428180443996,16,22.387995993166655,22.396474181961622,3.273114257628681,341.5362868370427,210.45646569433723,0.46932271519508123,58,12.791890870589159,0.1,0.05,0.7122678359966377,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-050,FAC-IND-001,38.48048410706043,14,15.93756462495024,34.58177376759883,5.650424202774298,355.49370728958223,1700.4651959647401,0.5409574801518672,86,35.46418461282061,0.1,0.05,0.7029543001964157,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-051,FAC-IND-002,56.23852023604492,12,10.028127638592316,22.53405917062063,1.9411819762268188,345.27086507403425,987.539264516772,0.500514816237936,73,7.522736154395399,0.1,0.05,0.707513014606149,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-052,FAC-IND-005,265.38391341015824,12,38.571951076232,12.136333637390837,8.682134144435496,329.57781233492443,1713.216269373803,0.5054104263543954,88,21.458003413266407,0.1,0.05,0.7168958428883205,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-053,FAC-IND-020,87.65738125886004,12,0.6043357366115376,20.52032101192388,9.797290577423151,348.4943000639436,1624.3049048759563,0.4522460638946391,51,14.394013720278773,0.1,0.05,0.7237172552550099,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-054,FAC-IND-004,258.79820206301065,15,21.27331497729459,7.747058764811518,5.049473082330413,325.5282210892416,740.925974308551,0.46811639886148226,87,8.581740020460748,0.1,0.05,0.8135877253271819,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-055,FAC-IND-023,204.8018956093232,17,20.014801271665533,11.763962961532178,8.887787154299168,352.10525578053756,1165.9464627437424,0.5359144845557374,46,56.776559480497625,0.1,0.05,0.8899039309000067,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-056,FAC-IND-009,88.54628602102048,15,49.46628858680349,12.681375841403405,6.364186686926099,354.49355040955993,968.3261802975402,0.5373435620880309,49,2.574752186020026,0.1,0.05,0.7557609246836974,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-057,FAC-IND-016,107.05801912173597,15,21.980478799359876,18.237397479702743,12.510660574690268,323.70106005214444,1175.2080484934454,0.4683011739978473,88,36.64137125037465,0.1,0.05,0.7305249137720344,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-058,FAC-IND-005,72.81963419558973,19,4.700536430955513,33.52121217272782,12.960069895877348,354.74856750000424,1008.4438974548615,0.5065320022515867,62,33.1640937197261,0.1,0.05,0.8567896199035294,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-059,FAC-IND-022,21.186708613154913,11,3.335727988910935,42.93009924687768,6.806653864166862,341.07383448399605,1557.3155531707944,0.4983250119170929,64,39.64208027533444,0.1,0.05,0.756323921956843,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-060,FAC-IND-004,57.8612003539893,19,16.479877979398523,41.369519378809116,12.118736763115836,322.5434080637132,943.781764695989,0.47008703199888624,54,28.970220557695367,0.1,0.05,0.7271744326570784,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-061,FAC-IND-005,207.04154804679416,17,36.34355090434935,31.501637057551843,3.0734719374751966,344.67260582379276,921.1716127107959,0.5328069138132047,70,8.167306418546326,0.1,0.05,0.7280542904596079,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-062,FAC-IND-002,170.07075710941842,18,53.66496540113129,36.90161504266166,7.068492940211837,317.27848527879183,1261.1958614482567,0.4888662470758575,65,20.927852417421768,0.1,0.05,0.8466127399551288,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-063,FAC-IND-024,81.80973512302396,18,2.117478551037917,1.4186343981329017,13.202665320369087,327.9825805356506,1444.652640793815,0.5162288982769158,68,31.64683902108576,0.1,0.05,0.6235628280778502,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-064,FAC-IND-009,34.68011873849399,14,10.36785174162359,29.06580825234775,8.721247801219844,356.57928181510715,676.4064166544965,0.5317272284683632,70,63.2617257728453,0.1,0.05,0.6329763559901893,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-065,FAC-IND-006,78.47352238609004,14,57.62923905211645,24.797252676689876,14.38079394118717,348.2222766817704,888.8926658185342,0.5370858302884738,79,8.27981088404279,0.1,0.05,0.7104276687927116,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-066,FAC-IND-007,236.02999800735392,15,51.94279306416139,19.17483441987051,12.8290022422719,323.9636331646387,1131.1303608031876,0.5274628582111112,48,27.332875651930944,0.1,0.05,0.7919929908913044,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-067,FAC-IND-020,137.53637170753552,14,25.383603303938376,3.3817513153195486,1.0756797782392102,325.12932458142086,819.7782338899608,0.528361857153209,59,9.176957617608872,0.1,0.05,0.806016637848961,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-068,FAC-IND-007,57.677295258467716,20,6.895339996968083,12.239769175279537,12.052335249148436,318.41688108503,1315.109901410117,0.517049313163231,63,13.404479619780004,0.1,0.05,0.8064390708500588,1,IND_ROUTINE,SYNTHETIC
SYN-INDROUTINE-069,FAC-IND-021,73.8687659930674,17,36.55935684991908,23.725107712446466,14.684722104200937,329.78984383673776,636.9844555571833,0.4801381851746991,84,46.79843069422962,0.1,0.05,0.6284630010397678,1,IND_ROUTINE,SYNTHETIC
SYN-AGRI-000,FAC-IND-017,399.2580718746434,8,4.560184414686689,2.0535640088547513,9.676447737364006,321.15438835592914,0.5481416089784972,0.8851586750314843,2,9.337115610862135,0.7967292251682966,0.11405968868814872,0.14891067736824304,0,AGRI_BURN,SYNTHETIC
SYN-AGRI-001,NONE,-1.0,0,43.38519483038872,12.148038572630862,8.304304265477409,342.35974708332367,6.707268019318438,0.8836935795168156,3,6.897724338539976,0.797959932808247,0.004441468134187631,0.06653990254140243,0,AGRI_BURN,SYNTHETIC
SYN-AGRI-002,NONE,-1.0,0,40.567070386549624,11.606172873549294,3.8628169780760278,315.08120890013134,7.13849114460016,0.9515588968688917,1,25.542462619189617,0.8051630385486579,0.14993817687030572,0.02228943530052969,0,AGRI_BURN,SYNTHETIC
SYN-AGRI-003,FAC-IND-005,2886.392302152619,4,20.624441074711985,23.86443822496603,6.457079200750246,321.75344963414744,5.973697142249115,0.87580716923518,2,26.20045623685144,0.9499251778628799,0.0334884142729537,0.057182384087323186,0,AGRI_BURN,SYNTHETIC
SYN-AGRI-004,NONE,-1.0,0,44.34407632902253,18.011502830079547,7.383011137896007,321.1376263396569,4.372104147985567,0.96350168991949,0,24.517435779368864,0.8882503479071279,0.024057622318881155,0.012519251634438566,0,AGRI_BURN,SYNTHETIC
SYN-AGRI-005,NONE,-1.0,0,30.214320932657788,8.914230542506692,3.379473331847174,353.6783617887154,4.174650391019414,0.938866479283679,0,27.26766020556481,0.7940243364603441,0.10252301774338955,0.016622260749794886,0,AGRI_BURN,SYNTHETIC
SYN-AGRI-006,FAC-IND-018,2436.9126786131146,8,0.7624295358394171,8.665437350075479,5.139741952813994,331.62173318553454,6.8227635067469805,0.9045489094790351,0,5.0229439507708165,0.7470264434766704,0.11143228584185821,0.044215436851879744,0,AGRI_BURN,SYNTHETIC
SYN-AGRI-007,NONE,-1.0,0,14.676467440720126,21.500751592009475,7.2179890621443565,341.831331215005,3.8811287892625352,0.9331485882828935,0,24.369545040571065,0.884579456552512,0.07925976487311466,0.04348393126449599,0,AGRI_BURN,SYNTHETIC
SYN-AGRI-008,NONE,-1.0,0,25.746434360295225,1.67254068389484,1.6371076102399191,327.0108731702022,5.196725855525762,0.8577804332170866,1,22.446157833457256,0.885618145131507,0.13154084396326518,0.08806762652933452,0,AGRI_BURN,SYNTHETIC
SYN-AGRI-009,FAC-IND-020,965.28977626923,9,30.148177650100763,8.979159840628725,9.563202704752362,355.38172282452996,5.58287674333355,0.8980088615164878,1,9.470505899869583,0.7245741778501713,0.07793695953555149,0.1256289579930374,0,AGRI_BURN,SYNTHETIC
SYN-AGRI-010,NONE,-1.0,0,1.4152024934200247,0.2384504341319934,6.994387795211492,324.4631780402584,2.497659383383193,0.9403790108043344,2,14.674560260987345,0.8378257366531396,0.1415014430327565,0.10698538747072919,0,AGRI_BURN,SYNTHETIC
SYN-AGRI-011,NONE,-1.0,0,35.04541915977884,2.6008104262785543,8.434338268147457,325.24090399187236,1.1244966639426042,0.996832883954039,2,29.44976664504743,0.7174643848841896,0.06740128986097943,0.09551512335329522,0,AGRI_BURN,SYNTHETIC
SYN-AGRI-012,FAC-IND-017,1810.4023306556962,5,9.831999023459904,20.501385644314507,4.888104351038099,328.31456457862714,5.915473350052052,0.904131663125,1,18.819716036115256,0.9079606142035834,0.1316737737477809,0.01971818739192194,0,AGRI_BURN,SYNTHETIC
SYN-AGRI-013,NONE,-1.0,0,9.53019069218724,16.96473370902234,5.542889992410495,362.7752059454269,3.420635303147316,0.9628015485844548,0,20.173011460192814,0.7199366743764157,0.11429623243965012,0.1388988391173742,0,AGRI_BURN,SYNTHETIC
SYN-AGRI-014,NONE,-1.0,0,22.708929123673464,16.538391227642162,7.596539380657289,314.9470720365731,6.479788933784133,0.9520216327844825,3,26.40930326412918,0.7599678198007531,0.05242090998866008,0.005851756863960567,0,AGRI_BURN,SYNTHETIC
